transaction_id,customer_id,age,gender,city,category,payment_method,transaction_date,amount,is_returning_customer
1154,1060,60,Female,Hyderabad,Fashion,UPI,2025-06-09,1789.59,1
437,1114,36,Male,Kolkata,Grocery,Credit Card,2025-06-10,775.52,0
872,1820,48,Male,Ahmedabad,Books,COD,2025-06-10,771.4,0
3278,1169,64,Female,Bangalore,Beauty,UPI,2025-06-10,1821.65,0
2253,1535,61,Male,Chennai,Books,Credit Card,2025-06-10,475.45,0
943,1778,54,Male,Delhi,Electronics,Debit Card,2025-06-10,7745.44,1
2735,2004,18,Male,Hyderabad,Fashion,UPI,2025-06-10,1832.63,1
118,1870,59,Male,Chennai,Grocery,Credit Card,2025-06-10,864.0,1
743,2030,62,Male,Delhi,Books,Debit Card,2025-06-11,1073.94,1
2933,2036,39,Female,Delhi,Electronics,Credit Card,2025-06-11,11879.23,0
841,1375,23,Female,Ahmedabad,Books,UPI,2025-06-11,715.36,0
3330,1699,58,Male,Pune,Home & Furniture,UPI,2025-06-12,6029.76,1
430,1848,41,Female,Chennai,Fashion,Debit Card,2025-06-12,1586.62,1
3558,1917,24,Male,Delhi,Grocery,UPI,2025-06-12,1432.53,1
1196,1826,64,Male,Pune,Books,UPI,2025-06-12,587.46,1
3911,1394,53,Male,Bangalore,Grocery,Debit Card,2025-06-12,1504.36,1
1042,1490,22,Female,Ahmedabad,Electronics,Debit Card,2025-06-12,8228.2,0
1718,2182,52,Female,Ahmedabad,Grocery,Net Banking,2025-06-12,901.58,1
507,1945,19,Female,Chennai,Sports,Debit Card,2025-06-12,1925.57,1
466,1176,37,Female,Chennai,Fashion,UPI,2025-06-12,3257.36,1
3407,1520,22,Male,Chennai,Electronics,UPI,2025-06-12,11553.74,0
3145,1032,27,Female,Hyderabad,Home & Furniture,Credit Card,2025-06-13,5984.0,1
964,1474,49,Female,Chennai,Sports,COD,2025-06-13,3751.97,1
1209,1187,20,Male,Kolkata,Grocery,UPI,2025-06-13,1649.42,0
1197,1726,43,Female,Ahmedabad,Beauty,Credit Card,2025-06-13,1095.81,1
2512,2125,45,Female,Mumbai,Beauty,UPI,2025-06-13,741.54,1
3939,1339,36,Female,Mumbai,Grocery,Net Banking,2025-06-13,821.42,1
1516,1121,38,Female,Mumbai,Books,Credit Card,2025-06-14,845.17,1
2728,1601,46,Male,Delhi,Grocery,UPI,2025-06-14,1219.75,0
655,1434,56,Female,Hyderabad,Beauty,Credit Card,2025-06-14,1506.54,1
945,1419,62,Female,Ahmedabad,Grocery,Net Banking,2025-06-15,1853.94,0
2046,1597,40,Female,Kolkata,Electronics,Credit Card,2025-06-15,8016.02,0
3535,2105,28,Female,Delhi,Fashion,Credit Card,2025-06-15,4325.96,1
1512,1193,63,Female,Hyderabad,Electronics,UPI,2025-06-15,7690.21,0
3368,1862,56,Female,Kolkata,Grocery,UPI,2025-06-15,804.2,0
595,2142,52,Male,Chennai,Grocery,UPI,2025-06-16,777.58,1
2744,1411,55,Male,Mumbai,Sports,Credit Card,2025-06-16,2481.97,0
353,1655,59,Female,Bangalore,Home & Furniture,Net Banking,2025-06-16,4620.21,1
1159,1130,59,Female,Hyderabad,Grocery,Net Banking,2025-06-16,1294.12,0
534,1386,64,Male,Hyderabad,Grocery,Debit Card,2025-06-16,809.24,1
2554,1271,22,Female,Hyderabad,Fashion,UPI,2025-06-16,1532.74,0
2470,1566,47,Male,Mumbai,Beauty,Credit Card,2025-06-17,765.3,1
2401,1953,56,Male,Hyderabad,Fashion,UPI,2025-06-17,1303.27,1
1497,2069,54,Female,Hyderabad,Sports,Net Banking,2025-06-17,3393.19,1
934,2156,49,Female,Hyderabad,Fashion,Credit Card,2025-06-17,2166.14,1
3788,1204,49,Male,Kolkata,Fashion,Debit Card,2025-06-17,2644.77,0
296,1853,43,Male,Bangalore,Books,UPI,2025-06-17,1237.85,0
2970,2127,42,Female,Pune,Fashion,Net Banking,2025-06-17,3202.88,1
29,1975,35,Female,Ahmedabad,Home & Furniture,Credit Card,2025-06-18,11238.08,1
2272,1335,29,Male,Mumbai,Fashion,Credit Card,2025-06-18,2370.0,0
1520,1886,42,Female,Hyderabad,Fashion,Net Banking,2025-06-18,1712.31,0
2097,1788,47,Male,Delhi,Fashion,Net Banking,2025-06-18,2658.24,1
114,2028,37,Male,Delhi,Electronics,Credit Card,2025-06-18,4664.35,0
893,1864,21,Male,Mumbai,Electronics,UPI,2025-06-18,13169.62,0
1304,1892,50,Male,Hyderabad,Electronics,UPI,2025-06-19,9054.55,1
3851,1556,42,Female,Delhi,Sports,Credit Card,2025-06-19,2419.18,1
1274,2085,47,Male,Mumbai,Grocery,Credit Card,2025-06-19,1937.61,0
213,2183,26,Male,Kolkata,Home & Furniture,Credit Card,2025-06-19,6965.07,1
3057,1470,39,Male,Delhi,Grocery,Debit Card,2025-06-19,1168.29,0
2143,1945,21,Female,Pune,Sports,UPI,2025-06-19,2361.1,1
2073,1509,40,Male,Ahmedabad,Sports,UPI,2025-06-19,3555.83,1
801,1946,46,Male,Chennai,Beauty,UPI,2025-06-20,1812.6,1
2136,1991,34,Male,Delhi,Electronics,Net Banking,2025-06-20,4366.72,0
240,1397,42,Male,Hyderabad,Electronics,UPI,2025-06-21,8416.47,1
3628,1801,55,Female,Hyderabad,Electronics,UPI,2025-06-21,3881.41,1
1608,1001,50,Female,Hyderabad,Electronics,UPI,2025-06-21,22383.27,0
2268,2142,37,Male,Delhi,Books,Credit Card,2025-06-21,556.72,1
3751,1288,23,Female,Ahmedabad,Sports,Credit Card,2025-06-21,2595.43,1
332,1304,64,Female,Pune,Beauty,Credit Card,2025-06-21,1539.75,0
2846,2007,18,Female,Hyderabad,Grocery,UPI,2025-06-21,1176.66,1
2637,2085,48,Female,Hyderabad,Grocery,UPI,2025-06-21,1232.26,0
146,1632,25,Male,Delhi,Home & Furniture,Credit Card,2025-06-22,5634.89,1
873,1103,36,Female,Kolkata,Fashion,Debit Card,2025-06-22,1870.58,0
1875,1072,22,Female,Pune,Electronics,UPI,2025-06-22,6612.55,0
1702,1813,52,Female,Chennai,Sports,Credit Card,2025-06-22,4603.12,0
645,1388,56,Female,Mumbai,Electronics,Net Banking,2025-06-22,11804.73,1
570,1697,22,Female,Hyderabad,Electronics,Debit Card,2025-06-22,9905.38,0
578,2168,43,Female,Hyderabad,Sports,COD,2025-06-22,1604.94,0
2216,2151,33,Female,Bangalore,Grocery,UPI,2025-06-22,1750.13,0
2609,1632,33,Male,Chennai,Electronics,UPI,2025-06-22,6652.23,1
1857,1920,39,Female,Bangalore,Home & Furniture,UPI,2025-06-22,8302.64,1
398,1550,58,Female,Bangalore,Fashion,Net Banking,2025-06-23,2782.81,0
2429,1390,35,Male,Delhi,Books,COD,2025-06-23,1250.62,1
3894,1857,51,Male,Kolkata,Electronics,UPI,2025-06-23,8340.12,0
1170,1329,42,Male,Bangalore,Grocery,UPI,2025-06-23,1469.38,1
2971,1801,57,Male,Mumbai,Electronics,UPI,2025-06-23,9690.03,0
3914,1395,44,Male,Hyderabad,Grocery,Credit Card,2025-06-23,944.76,1
937,2129,57,Male,Mumbai,Fashion,UPI,2025-06-23,1723.59,1
3390,2135,54,Male,Bangalore,Beauty,UPI,2025-06-23,947.93,0
183,1608,48,Male,Mumbai,Beauty,UPI,2025-06-23,1994.18,1
1307,1579,29,Female,Mumbai,Electronics,Credit Card,2025-06-23,11606.04,1
1891,1380,51,Male,Hyderabad,Fashion,Debit Card,2025-06-24,1723.21,1
803,1193,32,Male,Delhi,Sports,Debit Card,2025-06-24,1692.57,0
3610,1914,31,Male,Chennai,Grocery,Net Banking,2025-06-24,1006.36,1
3760,2019,42,Female,Hyderabad,Electronics,UPI,2025-06-24,10379.3,1
490,1397,39,Male,Mumbai,Grocery,Credit Card,2025-06-24,1892.7,0
3580,1867,43,Female,Kolkata,Home & Furniture,Debit Card,2025-06-24,5622.61,0
1848,1418,19,Male,Mumbai,Fashion,Net Banking,2025-06-24,1495.48,0
3279,1871,20,Female,Pune,Home & Furniture,UPI,2025-06-24,6005.28,0
609,1510,18,Male,Pune,Home & Furniture,Credit Card,2025-06-24,6314.6,1
3314,1314,35,Male,Ahmedabad,Sports,UPI,2025-06-24,3522.45,1
3998,1067,26,Female,Ahmedabad,Books,UPI,2025-06-25,384.22,1
2955,1578,30,Female,Kolkata,Books,UPI,2025-06-25,665.98,1
3328,1402,32,Female,Delhi,Beauty,Credit Card,2025-06-25,1890.82,1
2923,1510,62,Male,Mumbai,Books,Credit Card,2025-06-25,786.11,1
3110,1234,21,Male,Hyderabad,Books,UPI,2025-06-25,661.83,0
2043,1091,23,Female,Mumbai,Grocery,UPI,2025-06-25,1466.45,0
3756,1937,22,Female,Bangalore,Fashion,COD,2025-06-25,1950.48,0
198,1871,32,Female,Delhi,Fashion,UPI,2025-06-25,1462.67,0
180,1981,40,Female,Hyderabad,Grocery,Debit Card,2025-06-26,1831.64,0
2645,2012,43,Male,Delhi,Beauty,UPI,2025-06-26,1208.21,0
1451,2083,43,Female,Chennai,Grocery,UPI,2025-06-26,559.73,0
1022,1777,56,Female,Chennai,Electronics,Credit Card,2025-06-26,6697.75,0
1585,1946,35,Female,Pune,Home & Furniture,UPI,2025-06-26,9410.22,1
2654,1331,61,Male,Mumbai,Beauty,UPI,2025-06-27,2243.46,1
662,1858,23,Male,Ahmedabad,Books,Credit Card,2025-06-27,915.65,1
1315,1039,50,Male,Hyderabad,Electronics,COD,2025-06-27,8786.85,1
2816,1836,22,Female,Kolkata,Home & Furniture,UPI,2025-06-27,9761.28,0
3880,1313,42,Male,Bangalore,Books,Debit Card,2025-06-27,561.63,0
687,1760,21,Male,Mumbai,Grocery,Debit Card,2025-06-28,739.59,1
2053,1649,44,Female,Hyderabad,Home & Furniture,UPI,2025-06-28,5389.87,0
2732,2176,27,Male,Mumbai,Electronics,Credit Card,2025-06-28,7779.22,0
1684,1374,31,Male,Bangalore,Fashion,UPI,2025-06-28,2202.62,1
1391,1730,25,Female,Mumbai,Beauty,COD,2025-06-28,1981.33,0
2087,1392,58,Female,Chennai,Home & Furniture,Debit Card,2025-06-28,4620.32,1
2188,1662,45,Male,Delhi,Sports,Net Banking,2025-06-28,3476.18,1
1965,1072,52,Male,Mumbai,Books,UPI,2025-06-28,902.04,1
646,1989,59,Female,Mumbai,Books,Net Banking,2025-06-28,1151.84,1
12,1130,51,Female,Delhi,Books,Debit Card,2025-06-29,886.93,0
3944,1574,54,Male,Delhi,Electronics,COD,2025-06-29,6001.47,1
3133,1857,48,Female,Bangalore,Grocery,UPI,2025-06-29,1219.27,0
272,2069,37,Female,Pune,Beauty,UPI,2025-06-29,1254.25,0
2975,1909,31,Male,Ahmedabad,Grocery,UPI,2025-06-29,410.4,1
2699,1554,30,Male,Chennai,Home & Furniture,Net Banking,2025-06-30,5929.57,0
3119,2125,38,Female,Hyderabad,Grocery,UPI,2025-06-30,1146.88,1
512,1338,45,Male,Bangalore,Fashion,Debit Card,2025-06-30,1108.7,1
786,1898,33,Male,Hyderabad,Grocery,Credit Card,2025-06-30,1845.74,1
3128,1883,64,Female,Kolkata,Fashion,UPI,2025-06-30,1568.42,1
3796,1016,49,Male,Bangalore,Grocery,Debit Card,2025-06-30,952.86,1
1610,1292,33,Female,Hyderabad,Grocery,Debit Card,2025-06-30,3336.04,1
650,1766,27,Female,Chennai,Beauty,UPI,2025-06-30,2351.23,0
1038,2111,58,Male,Delhi,Home & Furniture,UPI,2025-06-30,10119.33,0
819,1653,39,Male,Hyderabad,Fashion,UPI,2025-06-30,2781.45,1
3011,1159,62,Male,Ahmedabad,Fashion,Net Banking,2025-07-01,2033.57,1
1511,2126,62,Male,Delhi,Sports,UPI,2025-07-01,2578.62,1
721,1106,45,Male,Chennai,Electronics,UPI,2025-07-01,6751.79,1
892,1516,38,Male,Hyderabad,Electronics,UPI,2025-07-01,10422.97,0
2761,2107,58,Male,Mumbai,Electronics,Debit Card,2025-07-01,8540.88,0
2031,1784,54,Female,Kolkata,Fashion,COD,2025-07-01,1980.97,1
1472,1955,30,Female,Hyderabad,Sports,UPI,2025-07-01,2123.24,1
3795,1855,30,Female,Ahmedabad,Electronics,Credit Card,2025-07-01,7096.96,0
281,2122,34,Male,Hyderabad,Electronics,Net Banking,2025-07-01,10081.35,0
552,1763,30,Female,Ahmedabad,Fashion,Debit Card,2025-07-01,2561.48,1
853,1077,54,Female,Hyderabad,Fashion,Debit Card,2025-07-01,2229.75,1
3734,1413,44,Male,Bangalore,Home & Furniture,Credit Card,2025-07-02,5569.0,1
3089,1897,44,Male,Hyderabad,Electronics,UPI,2025-07-02,6262.25,1
2684,1729,53,Male,Chennai,Grocery,Credit Card,2025-07-02,600.99,0
1388,1277,38,Female,Mumbai,Grocery,Credit Card,2025-07-02,853.93,1
1240,1957,34,Male,Kolkata,Electronics,Credit Card,2025-07-02,7029.12,1
156,1563,54,Male,Pune,Beauty,UPI,2025-07-02,1563.92,1
2391,1894,27,Male,Mumbai,Grocery,COD,2025-07-02,1893.82,1
1688,1668,42,Female,Delhi,Electronics,UPI,2025-07-02,9957.95,1
2907,1694,56,Female,Mumbai,Home & Furniture,Debit Card,2025-07-03,5611.67,1
3527,1360,51,Male,Delhi,Grocery,UPI,2025-07-03,1191.9,1
1136,1097,60,Female,Bangalore,Sports,Debit Card,2025-07-03,2812.47,0
1906,1207,60,Male,Delhi,Sports,UPI,2025-07-03,2886.92,1
1694,1426,19,Male,Chennai,Grocery,Credit Card,2025-07-04,1213.13,1
2870,1865,26,Female,Chennai,Home & Furniture,COD,2025-07-04,6844.42,0
3893,1898,62,Female,Hyderabad,Fashion,Credit Card,2025-07-04,1796.6,0
2602,1898,21,Female,Pune,Fashion,Debit Card,2025-07-04,2217.25,1
1569,1034,42,Male,Kolkata,Electronics,Credit Card,2025-07-04,16293.44,1
3044,1576,44,Female,Pune,Electronics,UPI,2025-07-04,14582.01,0
3816,1504,40,Female,Bangalore,Grocery,UPI,2025-07-04,774.07,0
961,1536,43,Male,Bangalore,Home & Furniture,Credit Card,2025-07-04,5621.72,0
1423,2122,53,Female,Ahmedabad,Electronics,UPI,2025-07-05,6879.76,1
3896,1489,32,Female,Bangalore,Sports,UPI,2025-07-05,1787.8,1
3902,1615,48,Female,Bangalore,Books,COD,2025-07-05,433.07,0
1025,1054,23,Female,Hyderabad,Fashion,Net Banking,2025-07-05,2280.91,1
342,2003,29,Female,Mumbai,Fashion,UPI,2025-07-05,2488.21,1
3563,1744,22,Male,Kolkata,Fashion,Debit Card,2025-07-06,2869.79,1
3143,2157,35,Male,Chennai,Home & Furniture,Debit Card,2025-07-06,5607.3,0
2296,1739,60,Female,Pune,Fashion,COD,2025-07-06,2533.27,1
3778,1329,41,Male,Hyderabad,Home & Furniture,UPI,2025-07-06,4632.14,1
1837,1992,46,Male,Hyderabad,Electronics,Credit Card,2025-07-07,15308.04,0
3900,1053,24,Female,Delhi,Fashion,UPI,2025-07-07,1854.25,1
3141,1174,20,Male,Hyderabad,Sports,Debit Card,2025-07-07,4992.71,0
1880,1707,57,Male,Chennai,Fashion,Net Banking,2025-07-07,2310.94,1
170,1246,63,Female,Pune,Electronics,UPI,2025-07-07,10929.49,1
1419,1458,43,Male,Mumbai,Grocery,Debit Card,2025-07-07,1213.5,1
1766,1426,47,Male,Delhi,Electronics,UPI,2025-07-07,11590.69,1
1825,1719,51,Female,Chennai,Beauty,Net Banking,2025-07-07,2634.16,0
2789,2064,64,Female,Chennai,Grocery,UPI,2025-07-07,997.46,1
1369,2069,36,Male,Bangalore,Grocery,UPI,2025-07-08,798.78,1
1810,2195,40,Male,Chennai,Electronics,UPI,2025-07-08,8128.34,1
1812,1890,31,Female,Chennai,Beauty,UPI,2025-07-08,672.67,1
3906,1385,59,Male,Hyderabad,Sports,Debit Card,2025-07-08,1953.82,0
205,1623,57,Female,Hyderabad,Electronics,UPI,2025-07-08,9034.51,1
1014,1987,49,Male,Bangalore,Fashion,UPI,2025-07-08,1116.67,1
1667,1690,59,Female,Chennai,Sports,UPI,2025-07-08,3006.5,1
779,1623,34,Male,Delhi,Grocery,Debit Card,2025-07-08,1277.64,1
3588,2030,19,Male,Ahmedabad,Fashion,UPI,2025-07-08,3091.68,1
142,1645,40,Female,Delhi,Home & Furniture,UPI,2025-07-08,6132.14,1
3674,1255,40,Male,Ahmedabad,Grocery,Debit Card,2025-07-08,800.69,1
838,1317,56,Male,Hyderabad,Grocery,Net Banking,2025-07-08,1989.24,1
2776,1222,40,Female,Mumbai,Electronics,Credit Card,2025-07-09,10251.96,1
724,1336,64,Male,Chennai,Electronics,Net Banking,2025-07-09,9207.19,1
922,1362,29,Female,Chennai,Home & Furniture,UPI,2025-07-09,5458.49,1
1364,1362,32,Female,Hyderabad,Beauty,UPI,2025-07-09,1524.16,1
1052,1329,52,Female,Mumbai,Beauty,Credit Card,2025-07-10,1244.7,1
599,1145,37,Female,Hyderabad,Grocery,Debit Card,2025-07-10,1224.63,1
148,1972,47,Male,Delhi,Home & Furniture,UPI,2025-07-10,3968.32,1
1832,2083,18,Female,Bangalore,Books,COD,2025-07-10,967.97,0
3264,1494,29,Male,Kolkata,Fashion,Net Banking,2025-07-10,1876.55,0
465,2042,42,Female,Mumbai,Grocery,Credit Card,2025-07-10,726.53,1
3744,1449,37,Male,Hyderabad,Fashion,UPI,2025-07-10,1787.49,1
2175,1112,30,Male,Ahmedabad,Fashion,UPI,2025-07-10,2095.5,0
2472,1558,36,Male,Bangalore,Home & Furniture,Net Banking,2025-07-10,13808.46,1
1716,1584,42,Female,Hyderabad,Fashion,COD,2025-07-10,1583.49,0
572,1731,40,Male,Delhi,Grocery,Credit Card,2025-07-10,1185.79,1
3352,1270,54,Male,Hyderabad,Fashion,UPI,2025-07-10,2748.68,1
1644,2144,22,Female,Pune,Fashion,Debit Card,2025-07-11,850.39,1
2871,1138,63,Female,Delhi,Sports,Credit Card,2025-07-11,2817.79,1
606,1688,34,Female,Kolkata,Home & Furniture,COD,2025-07-11,7478.65,0
514,1510,29,Female,Delhi,Home & Furniture,COD,2025-07-11,2071.27,1
1248,1265,26,Female,Chennai,Fashion,Net Banking,2025-07-11,3657.5,0
3656,1795,41,Female,Mumbai,Fashion,UPI,2025-07-11,1459.76,0
2129,1539,55,Female,Delhi,Fashion,Credit Card,2025-07-11,1696.57,1
271,1476,38,Female,Hyderabad,Fashion,Net Banking,2025-07-12,1311.43,1
906,1843,45,Male,Delhi,Fashion,COD,2025-07-12,2447.02,1
3509,1018,29,Male,Bangalore,Sports,UPI,2025-07-12,2492.77,1
3757,1498,30,Male,Delhi,Fashion,Debit Card,2025-07-12,2086.43,1
703,1533,20,Male,Chennai,Grocery,Credit Card,2025-07-12,1726.64,1
1385,1334,37,Female,Delhi,Books,Net Banking,2025-07-12,439.31,1
3910,1299,57,Female,Delhi,Books,Net Banking,2025-07-12,478.93,1
789,2063,46,Male,Hyderabad,Electronics,Credit Card,2025-07-13,9208.1,1
3597,1261,25,Male,Mumbai,Beauty,Credit Card,2025-07-13,1680.43,1
1862,1458,34,Male,Mumbai,Fashion,Debit Card,2025-07-13,3416.07,0
3860,1058,43,Female,Delhi,Grocery,UPI,2025-07-13,1040.73,0
2669,1347,40,Male,Chennai,Electronics,UPI,2025-07-13,5308.52,1
1917,1236,59,Male,Pune,Fashion,Credit Card,2025-07-14,2038.42,1
1470,1520,29,Male,Pune,Electronics,COD,2025-07-14,7730.4,1
2016,1689,61,Male,Delhi,Sports,UPI,2025-07-14,2534.95,1
171,1835,49,Female,Mumbai,Grocery,UPI,2025-07-14,916.83,0
1726,1850,42,Female,Pune,Beauty,Net Banking,2025-07-14,702.22,1
224,1627,42,Female,Pune,Grocery,Credit Card,2025-07-14,634.58,1
2032,1100,29,Female,Ahmedabad,Grocery,COD,2025-07-14,1083.97,1
2572,1532,27,Male,Hyderabad,Grocery,UPI,2025-07-15,1519.25,1
1406,1284,41,Male,Hyderabad,Home & Furniture,Debit Card,2025-07-15,4764.74,1
245,2056,45,Male,Hyderabad,Home & Furniture,Net Banking,2025-07-15,4425.93,1
675,1899,26,Female,Bangalore,Fashion,UPI,2025-07-15,1869.21,0
3915,1370,42,Female,Ahmedabad,Books,UPI,2025-07-15,490.59,0
3174,2147,33,Female,Hyderabad,Home & Furniture,UPI,2025-07-16,6376.11,0
2808,1394,29,Female,Hyderabad,Beauty,UPI,2025-07-16,818.48,1
2993,1973,60,Male,Mumbai,Grocery,Credit Card,2025-07-16,1807.62,1
2593,1280,54,Male,Chennai,Beauty,Net Banking,2025-07-16,1116.48,0
2981,2089,57,Female,Chennai,Electronics,Credit Card,2025-07-16,8739.12,1
1435,1848,45,Male,Hyderabad,Electronics,Debit Card,2025-07-16,9172.65,1
2066,1496,33,Male,Hyderabad,Beauty,UPI,2025-07-16,1282.85,1
518,1444,25,Male,Delhi,Fashion,COD,2025-07-16,1185.95,1
1242,1317,60,Male,Mumbai,Fashion,UPI,2025-07-17,1598.17,1
102,1929,52,Female,Pune,Electronics,UPI,2025-07-17,6146.07,0
712,2096,40,Male,Hyderabad,Grocery,UPI,2025-07-17,1527.37,0
2085,1016,60,Male,Delhi,Beauty,Debit Card,2025-07-17,1811.89,1
1216,1182,63,Female,Chennai,Grocery,Debit Card,2025-07-18,1092.85,1
1270,1938,43,Male,Mumbai,Books,UPI,2025-07-18,620.56,0
3991,1206,40,Male,Chennai,Home & Furniture,UPI,2025-07-18,8329.38,1
1681,1307,38,Female,Kolkata,Grocery,UPI,2025-07-18,1010.4,0
499,2032,22,Female,Mumbai,Electronics,Credit Card,2025-07-19,7198.29,1
386,2092,45,Male,Bangalore,Books,UPI,2025-07-19,517.96,1
1729,1724,57,Female,Delhi,Electronics,UPI,2025-07-19,8038.41,0
2282,1059,23,Male,Delhi,Beauty,UPI,2025-07-19,1985.24,0
1566,2082,45,Male,Kolkata,Grocery,Credit Card,2025-07-19,854.57,0
1067,2142,42,Male,Hyderabad,Books,COD,2025-07-19,747.03,0
2394,1326,55,Female,Delhi,Electronics,UPI,2025-07-19,5750.0,1
1205,2182,52,Male,Delhi,Fashion,Credit Card,2025-07-19,2175.98,1
1789,2179,61,Female,Hyderabad,Electronics,Credit Card,2025-07-19,14976.01,0
1501,1672,52,Male,Hyderabad,Grocery,UPI,2025-07-19,1080.78,1
2320,1836,41,Male,Pune,Grocery,Debit Card,2025-07-20,1013.26,0
3713,1621,26,Female,Hyderabad,Beauty,Debit Card,2025-07-20,1694.17,1
676,1137,54,Male,Bangalore,Fashion,UPI,2025-07-20,2830.29,0
715,1046,64,Female,Delhi,Electronics,UPI,2025-07-20,10424.66,0
3265,1832,39,Female,Mumbai,Sports,Net Banking,2025-07-20,3181.68,0
940,2013,58,Female,Hyderabad,Grocery,UPI,2025-07-20,719.75,0
1075,1853,25,Female,Mumbai,Sports,UPI,2025-07-21,2798.28,0
3085,1740,56,Female,Delhi,Fashion,Credit Card,2025-07-21,1678.53,1
3007,1543,27,Female,Mumbai,Home & Furniture,COD,2025-07-21,10554.5,1
845,1917,26,Female,Delhi,Fashion,Debit Card,2025-07-21,2315.88,1
1983,1898,42,Female,Delhi,Electronics,UPI,2025-07-21,4369.92,1
1349,1556,56,Female,Pune,Fashion,Credit Card,2025-07-21,2928.02,0
3004,1336,62,Male,Pune,Books,UPI,2025-07-21,903.24,1
965,1417,51,Female,Ahmedabad,Books,Credit Card,2025-07-22,774.12,1
3458,1673,50,Female,Chennai,Home & Furniture,Net Banking,2025-07-22,3664.14,0
1353,1421,26,Female,Chennai,Beauty,UPI,2025-07-22,831.15,1
2025,1882,24,Male,Hyderabad,Books,Credit Card,2025-07-22,480.72,1
137,2109,54,Female,Chennai,Grocery,UPI,2025-07-22,1266.41,0
1753,2177,63,Male,Chennai,Electronics,Debit Card,2025-07-22,5839.2,1
1982,1380,40,Male,Chennai,Books,Debit Card,2025-07-22,519.82,0
95,1230,33,Male,Chennai,Grocery,UPI,2025-07-23,1593.02,0
3740,1671,22,Female,Chennai,Books,UPI,2025-07-23,601.23,1
866,1142,36,Male,Hyderabad,Home & Furniture,Debit Card,2025-07-23,7543.16,0
3002,1725,30,Male,Bangalore,Grocery,Debit Card,2025-07-23,2182.76,0
325,1853,27,Male,Bangalore,Fashion,UPI,2025-07-23,3442.37,0
289,2184,25,Female,Hyderabad,Home & Furniture,Debit Card,2025-07-23,7956.65,1
393,1911,60,Female,Hyderabad,Beauty,Debit Card,2025-07-23,966.34,1
486,2062,35,Male,Delhi,Sports,UPI,2025-07-24,4122.56,0
1919,1626,30,Male,Hyderabad,Grocery,UPI,2025-07-24,1416.94,1
23,1747,31,Male,Hyderabad,Electronics,Credit Card,2025-07-24,9176.64,0
2433,1382,51,Male,Delhi,Electronics,UPI,2025-07-24,10115.77,1
2027,2103,36,Male,Kolkata,Sports,Credit Card,2025-07-24,1771.09,1
725,2049,42,Female,Pune,Grocery,Credit Card,2025-07-24,1098.28,1
406,1768,18,Female,Mumbai,Fashion,UPI,2025-07-24,2734.66,1
2211,1018,41,Male,Bangalore,Fashion,Credit Card,2025-07-24,3749.89,1
2530,1587,44,Female,Delhi,Sports,COD,2025-07-25,2433.55,1
2236,1597,37,Male,Bangalore,Fashion,Debit Card,2025-07-25,2648.59,1
2187,1646,63,Female,Delhi,Fashion,UPI,2025-07-25,3124.03,0
2503,2039,28,Male,Bangalore,Home & Furniture,Net Banking,2025-07-25,8826.5,1
3179,1630,30,Female,Mumbai,Grocery,UPI,2025-07-25,795.96,1
1377,1364,64,Female,Mumbai,Fashion,UPI,2025-07-25,4023.67,0
3952,1689,37,Male,Hyderabad,Electronics,Credit Card,2025-07-26,13757.43,1
2507,2012,63,Male,Chennai,Beauty,Credit Card,2025-07-26,993.39,0
3643,1386,22,Female,Kolkata,Sports,Debit Card,2025-07-26,3811.02,1
159,2104,21,Male,Pune,Beauty,UPI,2025-07-26,1603.43,1
2355,1902,23,Female,Kolkata,Fashion,Credit Card,2025-07-26,1655.48,1
1615,1380,42,Female,Chennai,Beauty,UPI,2025-07-26,1846.01,1
503,1912,55,Female,Mumbai,Sports,Net Banking,2025-07-27,2490.42,1
3389,1536,36,Male,Bangalore,Electronics,COD,2025-07-27,18662.32,1
2562,1200,31,Male,Mumbai,Fashion,Debit Card,2025-07-27,2227.96,1
1142,1068,56,Male,Pune,Fashion,UPI,2025-07-27,3393.42,1
3522,1403,39,Male,Kolkata,Electronics,UPI,2025-07-27,11490.27,1
444,1760,32,Female,Mumbai,Grocery,Debit Card,2025-07-28,1728.82,1
344,2126,62,Female,Hyderabad,Electronics,Net Banking,2025-07-28,9549.12,0
2219,1361,56,Female,Pune,Fashion,Debit Card,2025-07-28,1316.87,1
2319,1601,59,Female,Bangalore,Electronics,UPI,2025-07-28,6082.84,0
3994,2148,21,Female,Delhi,Beauty,UPI,2025-07-28,2143.03,1
2009,1466,27,Male,Delhi,Sports,UPI,2025-07-28,2571.15,1
104,2071,54,Female,Pune,Beauty,Credit Card,2025-07-28,1720.07,0
3437,2164,35,Male,Chennai,Fashion,Credit Card,2025-07-28,4217.76,0
1220,1496,64,Male,Delhi,Electronics,UPI,2025-07-28,9246.22,1
839,1235,36,Female,Kolkata,Fashion,UPI,2025-07-28,2217.51,0
1820,1983,32,Male,Delhi,Home & Furniture,Credit Card,2025-07-28,5496.56,0
967,1639,56,Male,Delhi,Home & Furniture,Credit Card,2025-07-29,10017.9,1
2462,1503,18,Male,Mumbai,Grocery,Debit Card,2025-07-29,1034.78,0
2607,2096,45,Female,Hyderabad,Books,UPI,2025-07-29,541.15,0
3916,1857,49,Female,Chennai,Electronics,UPI,2025-07-30,8564.46,1
1074,1939,42,Male,Bangalore,Beauty,Debit Card,2025-07-30,771.56,1
